URL,label,num_subdomains,is_ip_address,has_at_symbol,has_hyphen_in_domain,num_digits_in_url,double_slash_redirect,https_in_url,uses_shortening_service,num_iframe_tags,num_embed_tags,num_object_tags,num_form_tags,num_anchor_tags,num_external_resources,external_forms,has_eval,has_escape,has_obfuscation,has_unescape,has_exec,uses_document_cookie,uses_window_location,uses_settimeout,uses_setinterval,uses_prompt,uses_alert,uses_confirm,num_meta_tags,has_meta_refresh,has_meta_keywords,num_images,num_external_images,num_data_images,ssl_certificate_issuer,is_cert_verified,content_length,num_links,num_internal_links,has_login_form,has_meta_redirect,num_emails_in_page,page_title_length
https://www.maltataxi.mt,1,2,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,2,0,0,Let's Encrypt,1,13104,12,0,0,0,2,41
https://www.onelapofamerica.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.goodstones.top,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.leotamaki.com,1,2,0,0,0,0,0,0,0,0,0,0,2,297,114,0,0,0,1,0,1,0,0,1,1,0,0,0,20,0,1,102,102,0,Let's Encrypt,1,1074084,297,107,0,0,7,83
https://www.szaar.nl,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.usfj.mil,1,2,0,0,0,0,0,0,0,3,0,0,1,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,25,0,0,Let's Encrypt,1,55153,85,21,0,0,2,20
https://www.responsibletravel.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ir-iron-paygri.cf,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.appimage.org,1,2,0,0,0,0,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,15,0,0,Let's Encrypt,1,24532,30,0,0,0,4,39
http://www.hawrang.com,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ing-mein.nervous-edison.170-187-224-61.plesk.page/main/login1/delogin/94.102.49.123/login/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.parks.wa.gov,1,3,0,0,0,0,0,0,0,1,0,0,2,61,19,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,Let's Encrypt,1,55101,61,0,0,0,20,29
https://www.livingwelllaughoften.com,1,2,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,1,0,0,1,0,1,0,0,0,0,22,0,0,13,0,0,Let's Encrypt,1,165834,50,40,0,0,1,25
https://www.amor-und-kartoffelsack.de,1,2,0,0,1,0,0,0,0,0,0,0,1,367,61,0,0,0,1,0,0,0,1,1,0,0,0,0,43,0,0,54,54,0,Google Trust Services,0,176949,357,174,0,0,3,18
https://www.flux.utah.edu,1,3,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Sectigo Limited,0,14625,87,2,0,0,0,61
https://www.yorksandhumberdeanery.nhs.uk,1,3,0,0,0,0,0,0,0,0,0,0,2,148,17,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,6,0,0,Let's Encrypt,1,44282,147,20,1,0,8,39
https://www.nationalredlist.org,1,2,0,0,0,0,0,0,0,1,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,Google Trust Services,0,14943,19,1,0,0,0,37
https://dev-homm7678754.pantheonsite.io/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.fawre.pl,1,2,0,0,0,0,0,0,0,1,0,0,0,30,5,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,7,0,0,home.pl S.A.,0,56460,30,10,0,0,4,76
https://www.edu-nation.net,1,2,0,0,1,0,0,0,0,2,0,0,2,94,8,1,0,0,1,0,1,0,1,1,0,0,0,0,30,0,0,17,1,0,Google Trust Services,0,90593,94,62,0,0,2,48
https://www.countyofkings.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ollx.535315426.xyz/xc8mtqxe/technical-works,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.freelancermap.com,1,2,0,0,0,0,0,0,0,1,0,0,3,54,3,0,0,0,1,0,0,0,0,1,0,0,0,0,45,0,1,18,2,0,Let's Encrypt,1,137162,54,0,1,0,3,58
https://87eea629-b64e-4371-b3de-3688575a1463.id.repl.co/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.celecaremedical.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.discoverytours.com.my,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lawfoundation.on.ca,0,3,0,0,0,0,0,0,0,0,0,0,4,100,107,4,0,0,1,0,0,0,1,1,0,0,0,0,60,0,0,9,8,0,Not HTTPS,0,304432,100,0,0,0,12,36
http://www.pepeglass.com,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,Not HTTPS,0,3377,4,0,0,0,0,25
http://www.telegramself.ml,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.saisosn-co-jp.aescense.xsnhjn.top/jp.php,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ctbuh.org,1,2,0,0,0,0,0,0,0,3,0,0,2,117,49,2,0,0,1,0,0,1,1,1,0,0,1,0,3,0,0,63,48,0,Google Trust Services,0,100345,115,27,0,0,0,51
https://www.vacounseling.com,1,2,0,0,0,0,0,0,0,0,0,0,1,49,33,1,0,0,1,0,0,1,0,0,0,0,0,0,29,0,0,3,3,0,Google Trust Services,0,98795,49,0,0,0,0,133
https://www.whatsgoinon.ca,1,2,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,0,5,0,0,Let's Encrypt,1,45955,32,29,0,0,0,14
https://aolcom6.godaddysites.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.scarlettrose.com,1,2,0,0,0,0,0,0,0,0,0,0,1,82,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,Let's Encrypt,1,22372,81,7,0,0,2,29
https://www.chiangraiairportthai.com,1,2,0,0,0,0,0,0,0,0,0,0,2,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,23,0,0,Let's Encrypt,1,108069,181,174,0,0,0,66
http://login.bancodbogotacol.repl.co/inicio.html,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,Not HTTPS,0,3377,4,0,0,0,0,25
https://mtokenbg.web.app/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://wait-and-see-approach.firebaseapp.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.paymentwall.com,1,2,0,0,0,0,0,0,0,0,0,0,0,86,2,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,14,0,0,"GoDaddy.com, Inc.",0,44774,83,28,0,0,0,39
https://www.cofona.org,1,2,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,Let's Encrypt,1,187279,71,51,0,0,2,48
http://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bellsouthverituti8444.webflow.io/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.pendulum.com,1,2,0,0,0,0,0,0,0,0,0,0,3,213,29,0,0,0,1,0,0,1,1,0,0,0,0,0,22,0,0,47,0,0,Google Trust Services,0,298312,211,0,0,0,3,46
http://638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com/get_draft?id=638ca1_14694f4a84161543466426a12288de1a.html,0,2,0,0,1,47,0,0,0,0,0,0,0,64,235,0,0,0,1,0,0,1,0,1,0,0,0,0,18,0,1,13,13,0,Not HTTPS,0,115316,64,0,0,0,0,53
https://update-nlbpaysi.deepskygallery.com/start/index.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://stats.mailingboss.com/lists/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.dcsa.mil,1,2,0,0,0,0,0,0,0,0,0,0,1,167,4,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,3,0,Let's Encrypt,1,73523,161,111,0,0,1,7
https://www.malaysia.travel,1,2,0,0,0,0,0,0,0,2,0,0,2,76,8,0,0,0,0,0,0,0,1,0,1,0,0,0,16,0,0,34,0,0,Google Trust Services,0,66336,76,45,0,0,0,62
https://www.brivannaboutique.com,1,2,0,0,0,0,0,0,0,0,0,0,13,206,8,0,0,0,1,0,0,1,1,1,1,0,0,0,22,0,0,33,0,0,Google Trust Services,0,457489,206,71,0,0,3,37
http://www.jbf088d0ebc77e80940cd264bf2ff84cda.ws,0,2,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,Not HTTPS,0,3377,4,0,0,0,0,25
https://www.dandong.gov.cn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.platinumtrain.jp,1,2,0,0,0,0,0,0,0,1,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,13,0,0,Amazon,0,20688,45,0,0,0,3,31
https://www.cal-surety.com,1,2,0,0,1,0,0,0,0,0,0,0,5,171,19,5,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,18,2,16,Google Trust Services,0,308813,162,0,1,0,1,87
http://www.woelf.in,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Not HTTPS,0,1497,6,1,0,0,1,75
https://docs.google.com/presentation/d/e/2pacx-1vtdimu3-gjsvjphe1s8mkkiispgcyzedvv9lebjjqt_3e08cm2pinpoefyuyaxeijt9dtjnm2qt3xyj/pub?start=false&loop=false&delayms=3000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.stlbouncehouse.com,1,2,0,0,0,0,0,0,0,1,0,0,0,113,34,0,0,0,1,0,0,0,0,1,0,0,0,0,13,0,1,45,20,0,Sectigo Limited,0,86029,113,1,0,0,6,60
https://www.star-force.com,1,2,0,0,1,0,0,0,0,0,0,0,0,128,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,2,0,ZeroSSL,0,66358,124,2,0,0,5,121
http://www.mellowads.com,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trumpgolfdoral.com,1,2,0,0,0,0,0,0,0,1,0,0,1,68,17,1,0,0,1,0,0,0,0,1,0,0,0,0,20,0,1,14,0,0,Let's Encrypt,1,74615,68,52,0,0,0,4
https://www.dracutlibrary.org,1,2,0,0,0,0,0,0,0,1,0,0,3,143,5,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,14,0,0,Let's Encrypt,1,109452,140,78,0,0,0,30
https://wwwinfoview.kufangyun.com/jp.php,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://anwar69-79.000webhostapp.com/applogin.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.oreilly.com,1,2,0,0,0,0,0,0,0,1,0,0,1,75,29,0,0,0,1,0,0,1,1,1,0,0,0,0,20,0,0,23,23,0,DigiCert Inc,0,94153,75,37,0,0,2,49
http://www.yn69q8kcxh.sdybv.com,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.le-mont-saint-michel.org,1,2,0,0,1,0,0,0,0,0,0,0,2,92,4,2,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,53,2,0,Let's Encrypt,1,25347,92,3,0,0,1,44
https://uknypxl-rqf-3.ml/sharepoint4nwlwvpv0o30zzdwwecgfdx9adklfdxo/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://9d2f6da4-7519-4d3d-b091-3dc11e75478f.id.repl.co,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.vegascreativesoftware.com,1,2,0,0,0,0,0,0,0,2,0,0,0,34,1,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,3,0,0,DigiCert Inc,0,15284,33,0,0,0,0,71
http://www.calculadoras.mx,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.did-you-mean.com,1,2,0,0,1,0,0,0,0,0,0,0,2,24,2,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,Let's Encrypt,1,51728,24,23,0,0,0,32
https://www.tiemart.com,1,2,0,0,0,0,0,0,1,2,0,0,3,147,12,0,0,0,1,0,0,1,1,1,1,0,0,0,21,0,0,22,1,0,Google Trust Services,0,290539,147,1,0,0,20,64
https://www.ontap.pl,1,2,0,0,0,0,0,0,0,0,0,0,1,62,11,0,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1,8,4,0,Google Trust Services,0,29875,62,0,0,0,0,8
https://www.espritwellness.com,1,2,0,0,0,0,0,0,0,1,0,0,1,77,5,0,0,0,1,0,0,0,0,1,0,0,0,0,26,0,0,88,0,14,Google Trust Services,0,404652,77,63,0,0,1,103
https://www.indymedia.nl,1,2,0,0,0,0,0,0,0,0,0,0,1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,13,0,0,Let's Encrypt,1,46865,257,0,0,0,0,42
https://www.udtrucks.com,1,2,0,0,0,0,0,0,0,2,0,0,1,454,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,153,0,0,Let's Encrypt,1,225470,452,6,0,0,0,18
https://login-cliente-rapido2023.com/luiza/home.php?userid=&uri=yc4kgyxpyiiys6i9h2e5vzj2n/mgjfs1d73alcee5ug=,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://dev-ban-itaupyseguridad.pantheonsite.io/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.gmtoday.com,1,2,0,0,0,0,0,0,0,1,0,0,4,426,55,0,0,0,1,0,0,0,1,1,0,0,0,0,19,0,1,78,21,57,Google Trust Services,0,539521,417,7,0,0,3,45
https://www.campus.sg,1,2,0,0,0,0,0,0,0,0,0,0,3,85,27,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,25,23,0,Let's Encrypt,1,141271,85,70,0,0,2,22
https://www.thecloudxpert.net,1,2,0,0,0,0,0,0,0,0,0,0,0,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,Amazon,0,74849,153,0,0,0,0,50
http://www.sero-pey.gq,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://mfacebook-help-300317487599303.web.app/,0,2,0,0,1,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,Not HTTPS,0,3377,4,0,0,0,0,25
https://soukrezk10.com/wp-login/shipping/login/index.php,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.randima.com,1,2,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,5,0,0,Let's Encrypt,1,10323,10,0,0,0,0,52
https://www.amaczon-co-jp.amazccn.tqybfw.top/ap/signin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.apheo.ca,1,2,0,0,0,0,0,0,0,0,0,0,1,73,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,19,0,0,Let's Encrypt,1,25067,72,55,1,0,0,5
https://ib12.site-ddclientepromocao.co.ua/html/classico/index.shtm/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.nbs-system.com,1,2,0,0,1,0,0,0,0,1,0,0,2,83,8,0,0,0,1,0,0,0,1,0,0,0,0,0,23,0,0,13,1,0,Sectigo Limited,0,381651,83,45,0,0,2,37
http://www.f0562069.xsph.ru,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,Not HTTPS,0,3377,4,0,0,0,0,25
https://att-109493.weeblysite.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.shafarack.ga,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cassproject.org,1,2,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,Let's Encrypt,1,14219,16,0,0,0,0,4
https://rfde-107a7.firebaseapp.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thefootballhistoryboys.com,1,2,0,0,0,0,0,0,0,0,0,0,2,245,24,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,13,13,0,Google Trust Services,0,195671,236,210,0,0,0,25
https://www.montague.net,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hibiny.com,1,2,0,0,0,0,0,0,0,0,0,0,1,440,44,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,103,28,1,Google Trust Services,0,103541,440,0,0,0,0,30
https://bafybeibgdq4pxqdc46vb2fgn3zou3j3bwpnz2roqhqdlztc63msexcefci.ipfs.dweb.link//lndex-wetransfer.html/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
